DEPKIDBC,A1564UBC,A6599UCF,AGODCUBC,AGYDCUBC,PRSNSUBC,NUCCIUBC,CCSHIUBC,ATTYIUBC,CEPKIUBC,TENREPCF,LNDLDIUC,KID0T2BC,KID3T4BC,KID5T9BC,KID1524B,USATIUBC,ABSFID,ABSIID,CTUSUCIU,IOBTCUF,NOEMPIBC,PSRC4PU,PSRC8PU,IOBTPUF,PSRCSCU,PSRCSCU8,UHRSCCIU,USEFCCIU,ICCL4WIU,TYPFCIUA,TYPFCIUB,TYPFCIUC,TYPFCIUD,TYPFCIUE,TYPFCIUF,KD1014BC,IUTYPE,UHRICIU,IURENT,ITGCBCU6,INVESTCU,INVESCU8,OTHSRCU,OTHSRCU8,ISUPERCU,IOBTCU,INCTOTPU,INCTOPU8,IWSTPU,IWSTPU8,ITGCBPU,INVESTPU,INVESPU8,OTHSRPU,OTHSRPU8,IOBTPU,ISUPERPU,IWSSUCU,UHRSFCIU,HRSPSIU,INCTSCU,INCTSCU8,IWSUCU8,ITGCBCU8,FINSCOPU,ABSPID,SIHIUWT,WUS0101,WUS0102,WUS0103,WUS0104,WUS0105,WUS0106,WUS0107,WUS0108,WUS0109,WUS0110,WUS0111,WUS0112,WUS0113,WUS0114,WUS0115,WUS0116,WUS0117,WUS0118,WUS0119,WUS0120,WUS0121,WUS0122,WUS0123,WUS0124,WUS0125,WUS0126,WUS0127,WUS0128,WUS0129,WUS0130,WUS0131,WUS0132,WUS0133,WUS0134,WUS0135,WUS0136,WUS0137,WUS0138,WUS0139,WUS0140,WUS0141,WUS0142,WUS0143,WUS0144,WUS0145,WUS0146,WUS0147,WUS0148,WUS0149,WUS0150,WUS0151,WUS0152,WUS0153,WUS0154,WUS0155,WUS0156,WUS0157,WUS0158,WUS0159,WUS0160,LEVELIU,CWKCRAIU,WKLYCCBU,WKLYCCRU,COSTICIU,WKLYPSIU,COSTCCIU,COSTFCIU,ABSHID,ABSLID
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,4,0,0,0,19.18,19.18,477,477,0,0,31541,31541,6000,6000,0,960,960,24581,24581,0,0,0,0,0,496.18,496.18,0,0,2,00,1402.7168516,1425.7724609,1489.2626953,1428.9345703,1408.8115234,1382.6054688,1472.9882813,1420.3486328,1416.2226563,1379.8818359,1399.3291016,1427.2646484,1394.5039063,1358.8232422,1442.3320313,1457.8613281,1421.6064453,1408.7832031,1434.453125,1466.4433594,1433.4414063,1469.25,1413.8808594,1497.1191406,1425.765625,1408.4267578,1428.6972656,1410.2763672,1387.2275391,1406.8740234,1469.5283203,1520.0117188,1422.9013672,1518.7685547,1393.9638672,1407.0322266,1404.5029297,0,1410.890625,1406.8779297,1366.8173828,1448.1572266,1476.0126953,1384.5332031,1466.5244141,1474.9560547,1505.9472656,1413.2558594,1380.1796875,1383.4882813,1399.125,1417.5302734,1427.7822266,1388.0576172,1417.6962891,1386.0458984,1455.8759766,1446.8671875,1417.9716797,1419.4023438,1396.1669922,3,0,0,0,0,0,0,0,SIH13E8997692,00
0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,1.55,1.55,0,0,0,0,38002,42002,38000,42000,0,2,2,0,0,0,0,730,0,0,731.55,731.55,730,0,2,00,78.406160687,79.539001465,79.525756836,80.955688477,80.042297363,80.052978516,79.202575684,0,79.052612305,79.8359375,79.286437988,80.445739746,76.802978516,81.258544922,78.648010254,81.376525879,76.660400391,79.549072266,80.109436035,82.08581543,79.428833008,82.91003418,75.727050781,79.982727051,81.16973877,78.971008301,80.35736084,81.945983887,81.557861328,78.877807617,79.573669434,76.863891602,78.582519531,80.230224609,80.894104004,80.637268066,80.219726563,82.190246582,78.266723633,78.873535156,79.339111328,80.338378906,79.52130127,77.652404785,79.505187988,80.38861084,79.226135254,80.534118652,80.781188965,79.99005127,81.65612793,79.028198242,79.71661377,78.431274414,79.960021973,79.285339355,78.332092285,79.782043457,79.13659668,80.336242676,77.573608398,3,0,0,0,0,0,0,0,SIH13E8997691,00
1,2,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,7,0,0,0,0,0,0,1,0,0,0,59.7,59.7,0,0,0,0,102112.91,102112.91,99000,99000,0,3112.91,3112.91,0,0,0,0,1864,0,0,1923.7,1923.7,1864,0,2,00,130.97211992,130.99243164,132.20935059,143.38061523,125.45617676,134.34777832,135.33032227,135.43676758,124.74365234,126.15722656,127.22686768,129.12475586,145.02685547,135.71276855,133.58178711,134.9753418,131.88122559,133.71008301,135.68188477,129.36730957,132.58703613,126.08831787,131.09802246,146.79089355,131.41040039,0,154.31298828,129.37329102,140.71081543,139.30749512,131.61743164,130.62194824,137.95361328,132.18347168,131.49597168,129.46240234,131.05615234,137.0625,135.54870605,134.36694336,135.71166992,132.63146973,130.52746582,135.14318848,129.23291016,130.74926758,125.63366699,133.6451416,139.72509766,131.96435547,132.9276123,136.73461914,133.09533691,131.46582031,126.57427979,132.84301758,139.75390625,130.03564453,127.39556885,126.94934082,131.58874512,3,0,0,0,0,0,0,0,SIH13E8997690,00
0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,202.56,9.59,9.59,0,0,540,0,66465,66465,0,0,9990,500,500,0,0,0,55975,0,0,0,752.15,752.15,0,202.56,2,00,302.68043906,301.67553711,299.56152344,296.49755859,312.31982422,282.46240234,317.84130859,313.73413086,302.71630859,295.30102539,323.14379883,298.46337891,287.46557617,317.3449707,284.9831543,319.88793945,269.95507813,346.81396484,315.12890625,310.08056641,309.50292969,301.03564453,289.88305664,311.47045898,312.72924805,295.77270508,299.10668945,319.18505859,309.66772461,318.03393555,315.36254883,0,322.49121094,289.41625977,318.6105957,323.61938477,321.72558594,311.76611328,329.75439453,312.71679688,333.47436523,323.11743164,294.44848633,328.67553711,303.06347656,317.25341797,290.95556641,316.47314453,285.02270508,312.61254883,303.86132813,303.47143555,296.43212891,310.5847168,301.14746094,307.56860352,289.33520508,346.2265625,302.71313477,306.12255859,305.05322266,3,0,0,0,0,0,0,0,SIH13E8997689,00
0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,225,451.45,0,0,0,0,0,0,23500,23500,2500,2500,21000,0,0,0,0,0,0,89,0,0,540.45,540.45,89,451.45,2,00,302.68043906,301.67553711,299.56152344,296.49755859,312.31982422,282.46240234,317.84130859,313.73413086,302.71630859,295.30102539,323.14379883,298.46337891,287.46557617,317.3449707,284.9831543,319.88793945,269.95507813,346.81396484,315.12890625,310.08056641,309.50292969,301.03564453,289.88305664,311.47045898,312.72924805,295.77270508,299.10668945,319.18505859,309.66772461,318.03393555,315.36254883,0,322.49121094,289.41625977,318.6105957,323.61938477,321.72558594,311.76611328,329.75439453,312.71679688,333.47436523,323.11743164,294.44848633,328.67553711,303.06347656,317.25341797,290.95556641,316.47314453,285.02270508,312.61254883,303.86132813,303.47143555,296.43212891,310.5847168,301.14746094,307.56860352,289.33520508,346.2265625,302.71313477,306.12255859,305.05322266,3,0,0,0,0,0,0,0,SIH13E8997689,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,402.54,402.54,0,0,0,0,65380,65380,65380,65380,0,0,0,0,0,0,0,900,0,0,1302.54,1302.54,900,0,2,00,158.22174698,162.83874512,153.83239746,158.63684082,155.93041992,150.83251953,164.70263672,163.42822266,167.7532959,163.78930664,162.48754883,159.18530273,153.36962891,161.8828125,162.5090332,171.62890625,156.94921875,155.93591309,163.20129395,156.81237793,153.99890137,160.70837402,167.47192383,162.22473145,159.75488281,155.18347168,153.43505859,177.51525879,159.70922852,154.88598633,157.85266113,167.50769043,149.31018066,158.48071289,164.0291748,162.20068359,172.52575684,157.89831543,153.60656738,160.33007813,162.92541504,167.45361328,156.95776367,160.24243164,155.74035645,155.07385254,175.39440918,147.92077637,160.18249512,160.56433105,155.63391113,0,169.44970703,156.32800293,161.5715332,154.40966797,160.03491211,151.39660645,162.20910645,155.32592773,163.04125977,3,0,0,0,0,0,0,0,SIH13E8997688,00
4,4,0,5,2,6,0,0,1,0,3,0,0,1,1,2,0,1,1,0,0,1,1,1,0,1,1,0,2,2,7,0,0,0,0,0,0,1,0,375,481.1,0,0,2.99,2.99,0,0,75470,75470,71000,71000,4120,0,0,350,350,0,0,1212,0,0,1696.09,1703.09,1219,481.1,2,00,1319.2922638,1358.4648438,1361.2617188,1297.2041016,1357.7919922,0,1311.7705078,1376.4541016,1308.0849609,1320.7294922,1416.2861328,1375.0615234,1300.2324219,1351.1152344,1386.7470703,1315.1972656,1307.1875,1426.1220703,1308.8457031,1285.1210938,1332.5976563,1329.6435547,1354.8564453,1338.6132813,1337.3154297,1319.8916016,1331.3535156,1277.2363281,1340.3876953,1371.2460938,1344.2402344,1316.3603516,1366.1396484,1384.0996094,1402.8007813,1327.7431641,1328.5195313,1337.9814453,1318.1982422,1304.7675781,1339.3056641,1375.1054688,1296.4921875,1326.53125,1334.3515625,1372.9326172,1331.1875,1377.9658203,1325.7314453,1356.4335938,1307.9794922,1391.6582031,1387.0644531,1373.5185547,1289.7724609,1337.8916016,1311.8994141,1384.6171875,1297.7763672,1344.9072266,1336.5078125,3,75,0,0,0,0,0,0,SIH13E8997687,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,2.76,2.76,0,0,0,0,108601.8,108601.8,108458,108458,0,143.8,143.8,0,0,0,0,2425,0,0,2427.76,2638.76,2636,0,2,00,451.96202842,455.34863281,451.56640625,0,477.41137695,482.71850586,460.64208984,467.38549805,475.6640625,457.86499023,460.37158203,449.71630859,451.16577148,459.34057617,449.12402344,488.20678711,459.01611328,443.98266602,460.87133789,455.96240234,464.2434082,455.15698242,468.44091797,455.05126953,441.83642578,469.37963867,456.72705078,452.31665039,467.99560547,462.46582031,460.14892578,460.4675293,458.94311523,476.2734375,459.13378906,450.94873047,467.48461914,467.71704102,442.35644531,451.56420898,450.57543945,475.74975586,458.7722168,441.23925781,460.53369141,451.09423828,460.98657227,460.76806641,472.06616211,444.87036133,438.90405273,476.24536133,458.45043945,445.74926758,464.88720703,464.47314453,463.34985352,448.42944336,449.1171875,472.26489258,455.07177734,3,0,0,0,0,0,0,0,SIH13E8997686,00
0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,95,348.28,0.02,0.02,0,0,0,0,17491,17491,0,0,17490,1,1,0,0,0,0,0,0,0,348.3,348.3,0,348.28,2,00,511.24030148,521.31103516,525.43066406,539.64160156,520.00488281,530.87744141,539.65185547,520.94384766,515.27783203,536.27246094,509.3515625,518.04931641,517.31542969,548.86572266,516.79394531,509.13696289,519.33837891,515.61132813,513.01953125,522.03857422,513.54736328,519.91064453,513.52587891,514.89746094,522.86914063,524.60986328,517.78564453,526.28027344,520.71826172,511.10205078,519.11523438,510.18115234,510.60375977,0,509.90185547,518.77392578,524.9609375,526.29296875,514.27490234,517.08544922,507.60913086,508.34570313,509.13671875,513.64160156,513.98388672,511.62524414,512.21386719,524.39550781,518.61035156,517.70996094,515.78857422,512.23974609,515.68652344,518.71728516,541.92285156,511.81616211,534.69677734,517.03662109,534.66357422,538.65576172,525.99755859,3,0,0,0,0,0,0,0,SIH13E8997685,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,437.28,57.53,57.53,0,0,0,0,22250,22250,0,0,18450,3800,3800,0,0,0,0,0,0,0,494.81,494.81,0,437.28,2,00,786.24699779,798.56201172,801.94042969,807.90478516,784.45068359,786.23193359,810.06689453,796.78564453,790.32128906,803.77441406,792.58886719,778.58691406,865.03564453,796.78076172,791.37158203,786.27050781,818.54150391,782.25732422,801.03564453,799.45214844,804.45654297,809.57617188,791.171875,805.37451172,801.90283203,806.87841797,812.56201172,799.91015625,790.11132813,812.45849609,823.14697266,786.43359375,793.12597656,795.00585938,772.81982422,803.57910156,796.45068359,781.49902344,0,779.52441406,791.05712891,814.53857422,850.14160156,798.47363281,787.03271484,805.88476563,801.51708984,802.41699219,817.32226563,802.38085938,796.6171875,799.11328125,796.23730469,803.08251953,809.23242188,778.78759766,820.02880859,783.83837891,789.34179688,783.44580078,798.47167969,3,0,0,0,0,0,0,0,SIH13E8997684,00
1,1,0,3,3,2,1,1,1,0,2,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,48,1,1,0,0,0,0,5,0,0,3,40,0,222.12,0.19,0.19,59.5,59.5,0,0,57361.17,57361.17,50090,50090,6547.17,10,10,714,714,0,0,790,8,0,1071.81,1077.57,795.76,222.12,2,00,93.082051408,94.103393555,95.231811523,102.51446533,93.02557373,97.019165039,99.463256836,96.147033691,89.801086426,90.345275879,91.621337891,95.33782959,95.029541016,94.871398926,92.915710449,97.606384277,96.142150879,96.008728027,91.152893066,0,94.111450195,95.95526123,95.037231445,99.890991211,92.33392334,92.906799316,94.539428711,95.910705566,97.398803711,93.486755371,95.644470215,91.950073242,97.981689453,91.97052002,98.760253906,94.342712402,93.452270508,94.434997559,94.321166992,94.941955566,92.765380859,91.950378418,93.307006836,93.833435059,92.826599121,95.210083008,96.143005371,95.025085449,95.771789551,101.41296387,92.044555664,93.098083496,94.127746582,92.220581055,93.108337402,93.892150879,89.427734375,89.913879395,95.036071777,99.965148926,91.231628418,3,0,189.61,4,0,0,8,6,SIH13E8997683,00
0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,85,455.45,0,0,0,0,0,0,15000,15000,0,0,15000,0,0,0,0,0,0,0,0,0,455.45,455.45,0,455.45,2,00,715.84754672,732.80908203,736.70068359,713.45214844,734.13671875,724.00683594,713.90234375,725.78710938,722.69042969,704.05761719,726.63427734,734.70703125,736.97021484,718.55615234,725.79882813,719.26367188,727.99023438,771.75244141,715.87792969,724.59912109,734.79443359,725.04541016,714.90576172,727.90771484,755.59960938,724.44873047,715.53076172,730.58251953,704.38720703,733.98388672,737.49267578,729.43310547,0,742.2734375,752.79345703,726.03369141,725.97949219,731.73828125,716.53125,722.98876953,727.83105469,722.07617188,740.60986328,739.20849609,708.57617188,755.41357422,729.87597656,718.90820313,725.67724609,729.88037109,724.13037109,723.18310547,728.84912109,735.49023438,718.20556641,744.97558594,712.71484375,727.03613281,707.77929688,755.31005859,719.96289063,3,0,0,0,0,0,0,0,SIH13E8997682,00
2,2,0,1,1,4,2,0,0,0,3,0,2,0,0,0,0,1,1,0,0,2,1,1,0,1,1,28,1,1,0,2,0,0,0,0,0,1,12,400,128.01,0,0,0,0,0,0,91439,91439,85000,85000,6439,0,0,0,0,0,0,1647,16,0,1775.01,1804.01,1676,128.01,2,00,830.86148073,839.46533203,847.0703125,845.98291016,814.44873047,825.57958984,857.77636719,820.92871094,865.93505859,831.40136719,858.75146484,799.52880859,850.32275391,877.00927734,828.72607422,825.44677734,860.59619141,804.41357422,857.57226563,814.28857422,877.97119141,841.31201172,839.23095703,840.86279297,825.54882813,851.39257813,854.68847656,847.88330078,868.01171875,827.3828125,834.21386719,0,833.00634766,872.91503906,855.47070313,867.01171875,930.87158203,838.81933594,862.92382813,814.5078125,845.06738281,864.73632813,870.05273438,815.70751953,849.515625,875.69580078,834.06591797,819.51904297,851.70166016,818.13916016,811.42333984,823.90722656,856.421875,828.50048828,892.70019531,830.81689453,859.51757813,874.40185547,810.47460938,830.98730469,861.30273438,3,72.59,57.96,1,0,0,50,50,SIH13E8997681,00
4,2,0,4,2,6,4,0,3,0,3,0,0,1,2,0,0,1,1,0,0,2,1,1,0,1,1,22,1,1,1,2,0,0,0,0,1,1,4,355,482.81,0,0,23,23,0,0,85579,85579,60000,60000,25079,0,0,500,500,0,0,1610,18,0,2115.81,2125.4,1619.59,482.81,2,00,482.32804879,551.22119141,560.50292969,473.99438477,508.02197266,475.98242188,514.30175781,463.88525391,501.64501953,480.98120117,458.69580078,479.48217773,483.23608398,519.36376953,468.9699707,486.44116211,506.53540039,503.61474609,492.71826172,470.28613281,507.38525391,500.59350586,461.73144531,512.85205078,495.23852539,501.59326172,457.51342773,493.26025391,462.71508789,482.29052734,467.50292969,529.23730469,492.90161133,458.45361328,495.26123047,479.02294922,481.71240234,525.76220703,500.11181641,483.91503906,466.21289063,499.34765625,495.03466797,514.359375,501.17480469,486.61938477,453.87402344,494.76977539,476.17041016,480.20166016,507.8269043,483.07299805,465.84838867,473.48168945,0,494.1472168,504.39526367,512.4453125,462.91113281,496.52587891,467.66845703,3,55,95.48,47.5,0,0,117,118,SIH13E8997680,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,0.96,0.96,0,0,0,0,53549,53549,53349,53349,0,200,200,0,0,0,0,1027,0,0,1027.96,1027.96,1027,0,2,00,88.557698715,89.373168945,89.807434082,92.387573242,87.547058105,88.863525391,91.057861328,89.203186035,90.124023438,90.553100586,89.088439941,91.756408691,89.710083008,86.490966797,90.583984375,94.43963623,88.929138184,89.662658691,89.352233887,94.744140625,89.862426758,88.717834473,89.730773926,91.137390137,89.112670898,88.712158203,88.532897949,92.466918945,89.065429688,87.17791748,92.645019531,89.916992188,89.997009277,90.913635254,92.158508301,89.519714355,90.576538086,88.371520996,88.89666748,89.432067871,89.164550781,91.786499023,89.241943359,87.862243652,89.879394531,90.061462402,88.729431152,90.481994629,91.132202148,87.129638672,87.74041748,90.535949707,95.371276855,90.454284668,93.369812012,88.32635498,94.540405273,87.708496094,90.603393555,92.228820801,0,3,0,0,0,0,0,0,0,SIH13E8997679,00
0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,200,383.45,0.19,0.19,23,23,0,0,21230,21230,0,0,19720,10,10,1500,1500,0,0,0,0,0,406.64,406.64,0,383.45,2,00,573.56761893,586.85009766,615.09228516,586.00097656,581.37695313,576.03955078,571.22705078,589.49121094,591.29541016,580.81005859,569.95703125,586.76953125,569.36230469,577.06835938,0,577.57177734,591.19873047,595.43603516,592.9765625,579.31005859,595.46142578,572.39160156,575.63037109,567.66552734,596.95898438,576.55175781,565.06591797,578.93896484,581.546875,588.06787109,581.89648438,571.91308594,585.14013672,594.98144531,573.84521484,577.40087891,580.22509766,570.49853516,598.63085938,587.51513672,612.53955078,586.09814453,569.91699219,576.45166016,584.6875,590.24121094,588.57763672,588.84667969,590.63916016,568.29150391,589.95263672,595.33886719,593.79638672,594.75537109,574.96337891,582.17724609,588.82128906,580.95361328,583.10791016,564.41210938,576.97607422,3,55,0,0,0,0,0,0,SIH13E8997678,00
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,1.92,1.92,0,0,0,0,120100,120100,120000,120000,0,100,100,0,0,0,0,1950,0,0,1951.92,1951.92,1950,0,2,00,80.574459436,83.20111084,84.622009277,74.843200684,83.03704834,81.258422852,80.499145508,79.744934082,70.138549805,84.620056152,75.876403809,95.42364502,88.757324219,81.332824707,81.694824219,80.152832031,81.813354492,81.125305176,82.974243164,77.848876953,85.555725098,80.096618652,80.976379395,79.293762207,82.546569824,79.781066895,81.534057617,92.333068848,82.454162598,82.886535645,86.628417969,81.601135254,81.335144043,81.775085449,80.821411133,83.791870117,84.463439941,77.004821777,84.324462891,85.329833984,80.485656738,82.082580566,82.882324219,76.86126709,82.407470703,80.210144043,81.913391113,79.396118164,80.476074219,81.969482422,78.895751953,84.129699707,80.194946289,79.634277344,0,81.029663086,85.31048584,83.076904297,79.137023926,83.178100586,86.891113281,3,0,0,0,0,0,0,0,SIH13E8997677,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,425.28,0.02,0.02,0,0,0,0,20751,20751,0,0,20750,1,1,0,0,0,0,0,0,0,425.3,425.3,0,425.28,2,00,174.1902863,181.74804688,177.43981934,173.19750977,178.92370605,177.06469727,173.51855469,180.33776855,173.23339844,176.80407715,173.39929199,177.07617188,181.7590332,179.83081055,178.45178223,176.87890625,173.4276123,180.74645996,179.02587891,172.08935547,172.6739502,176.71191406,181.22058105,174.31152344,173.88928223,177.34118652,172.76989746,177.66760254,179.14477539,173.68896484,175.63757324,178.69519043,0,180.78552246,179.10253906,172.28881836,175.08789063,172.32385254,183.82092285,178.72875977,174.92114258,184.16772461,178.94592285,180.44213867,176.34509277,174.13647461,174.7298584,173.2220459,178.98706055,174.54760742,188.16503906,180.20214844,173.80114746,181.48461914,174.93322754,179.1730957,180.42590332,183.00378418,171.2019043,175.30578613,173.59362793,3,0,0,0,0,0,0,0,SIH13E8997676,00
0,2,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,415,0,3.84,3.84,0,0,0,0,154320,154320,154120,154120,0,200,200,0,0,0,0,3215,0,0,3218.84,3269.24,3265.4,0,2,00,1674.7986358,1682.9316406,1658.546875,1729.4609375,1730.3818359,1669.8115234,1713.8447266,1677.6142578,1769.3925781,1755.421875,1675.4335938,1699.5205078,1692.8476563,1665.8779297,1691.2578125,1697.8818359,1656.5224609,1708.4003906,1718.1982422,1677.9951172,1721.3300781,1706.2167969,0,1687.6953125,1708.1943359,1696.7988281,1708.5771484,1732.8740234,1729.9013672,1734.0107422,1670.0869141,1648.2695313,1729.0126953,1737.4140625,1740.2089844,1693.7529297,1692.0126953,1704.1220703,1690.4804688,1687.6826172,1712.2509766,1713.0673828,1722.359375,1725.2021484,1683.4140625,1694.1367188,1687.8847656,1698.25,1725.4775391,1676.1542969,1731.4726563,1680.7021484,1700.2167969,1736.9589844,1697.8554688,1714.09375,1734.8359375,1713.1083984,1649.5341797,1680.3369141,1732.1171875,3,0,0,0,0,0,0,0,SIH13E8997675,00
2,2,0,4,4,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,7,0,0,0,0,0,2,1,0,0,0,0.77,0.77,0,0,0,0,180040,180040,180000,180000,0,40,40,0,0,0,0,3072,0,0,3072.77,3072.77,3072,0,2,00,749.84755358,727.89111328,764.92529297,786.546875,726.78222656,769.40234375,739.87255859,768.27587891,735.51464844,757.26855469,758.60351563,768.75146484,743.34619141,0,783.22265625,789.92236328,748.17236328,763.11425781,736.47216797,845.90380859,789.98291016,757.48730469,787.80078125,785.53613281,720.19677734,776.19726563,750.47363281,808.08642578,783.04150391,740.14404297,735.6875,735.40576172,734.09912109,735.16064453,785.41455078,742.99609375,782.07421875,778.22070313,757.95458984,754.54052734,774.36132813,766.01171875,747.1328125,784.18798828,788.45703125,767.93261719,782.515625,805.58984375,751.38574219,752.22705078,761.92089844,795.47167969,722.63769531,733.88818359,755.95019531,773.17089844,746.03125,738.19238281,767.45996094,758.87841797,737.96289063,3,0,0,0,0,0,0,0,SIH13E8997674,00
1,2,0,1,1,3,1,0,0,0,3,0,1,0,0,0,0,1,1,0,0,2,1,1,0,1,1,38,1,1,0,2,0,0,0,0,0,1,10,248,661.78,2.9,2.9,0,0,0,0,97575.84,97575.84,96196,96196,1087.55,292.29,292.29,0,0,0,0,2100,28,0,2764.68,2766.68,2102,661.78,1,00,1693.0004043,1788.1630859,1769.4248047,1687.6621094,1735.7158203,1783.5537109,1732.3076172,1717.5791016,1742.4677734,1729.7832031,1752.5507813,1677.5917969,1722.3105469,1741.2802734,1738.5986328,1702.6152344,1716.6962891,1669.1494141,1714.8535156,1698.546875,1734.1767578,1701.7822266,1700.1611328,1669.4414063,1694.5263672,1712.9677734,1712.1425781,1698.2851563,1727.7744141,1730.7617188,1714.3945313,1755.4443359,1691.5615234,1766.8183594,1759.078125,1764.0263672,0,1678.8847656,1726.328125,1704.4882813,1698.2900391,1727.5986328,1702.1933594,1679.9580078,1782.7871094,1766.5351563,1693.5986328,1710.8408203,1716.7148438,1728.0449219,1684.7314453,1699.9443359,1704.7353516,1701.0869141,1756.9228516,1696.1503906,1691.2695313,1771.9228516,1684.2158203,1749.03125,1741.3828125,3,72.59,14.6,143.84,0,0,340,340,SIH13E8997673,00
0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,248,0,0,0,0,0,0,0,26000,26000,26000,26000,0,0,0,0,0,0,0,2017,0,0,2017,2017,2017,0,2,00,1693.0004043,1788.1630859,1769.4248047,1687.6621094,1735.7158203,1783.5537109,1732.3076172,1717.5791016,1742.4677734,1729.7832031,1752.5507813,1677.5917969,1722.3105469,1741.2802734,1738.5986328,1702.6152344,1716.6962891,1669.1494141,1714.8535156,1698.546875,1734.1767578,1701.7822266,1700.1611328,1669.4414063,1694.5263672,1712.9677734,1712.1425781,1698.2851563,1727.7744141,1730.7617188,1714.3945313,1755.4443359,1691.5615234,1766.8183594,1759.078125,1764.0263672,0,1678.8847656,1726.328125,1704.4882813,1698.2900391,1727.5986328,1702.1933594,1679.9580078,1782.7871094,1766.5351563,1693.5986328,1710.8408203,1716.7148438,1728.0449219,1684.7314453,1699.9443359,1704.7353516,1701.0869141,1756.9228516,1696.1503906,1691.2695313,1771.9228516,1684.2158203,1749.03125,1741.3828125,3,0,0,0,0,0,0,0,SIH13E8997673,00
0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,1.54,1.54,0,0,0,0,117607,117607,117527,117527,0,80,80,0,0,0,0,1750,0,0,1751.54,1751.54,1750,0,2,00,894.89954869,891.81005859,887.44921875,920.90917969,936.24365234,898.7734375,915.04296875,917.27587891,903.51757813,892.81542969,908.95654297,906.83398438,899.13916016,905.30371094,942.84033203,909.29345703,0,911.02832031,902.60351563,883.30957031,905.79443359,910.52099609,919.05859375,915.38720703,900.10546875,896.60009766,884.74169922,910.04394531,920.6875,947.01367188,920.03613281,903.09521484,901.24072266,898.73095703,905.08447266,907.35791016,932.98242188,900.96044922,924.07128906,885.94970703,903.13769531,905.8125,896.26220703,942.60351563,923.55371094,900.09033203,973.69287109,906.75146484,937.31396484,909.04638672,894.03759766,890.90869141,898.00439453,895.25097656,890.05517578,908.97900391,907.04931641,923.43310547,941.01367188,902.8671875,934.6953125,3,0,0,0,0,0,0,0,SIH13E8997672,00
