ABSFID,ABSLID,CURINTL,LNSECLN,MPURL,YRRPMTL,AMTOLN,WKREPLN,AMTBRLN,IMPASTA,IMPFIAC,IMPNOST,IMPNSTA,IMPSTAT,SIHLNWT,WLN0101,WLN0102,WLN0103,WLN0104,WLN0105,WLN0106,WLN0107,WLN0108,WLN0109,WLN0110,WLN0111,WLN0112,WLN0113,WLN0114,WLN0115,WLN0116,WLN0117,WLN0118,WLN0119,WLN0120,WLN0121,WLN0122,WLN0123,WLN0124,WLN0125,WLN0126,WLN0127,WLN0128,WLN0129,WLN0130,WLN0131,WLN0132,WLN0133,WLN0134,WLN0135,WLN0136,WLN0137,WLN0138,WLN0139,WLN0140,WLN0141,WLN0142,WLN0143,WLN0144,WLN0145,WLN0146,WLN0147,WLN0148,WLN0149,WLN0150,WLN0151,WLN0152,WLN0153,WLN0154,WLN0155,WLN0156,WLN0157,WLN0158,WLN0159,WLN0160,LEVELLN,ABSHID,ABSIID,ABSPID
00,2,0,3,5,0,1700,0,25000,0,0,0,0,0,1179.0366361,1297.8691406,1296.1240234,1174.6220703,1246.6660156,1184.0097656,1205.8398438,1200.9296875,1171.0966797,1233.1181641,1173.3945313,1202.4833984,1220.109375,1185.9189453,1260.5527344,1234.4189453,1169.2978516,1166.7607422,1172.3017578,1225.1660156,1223.6142578,1196.5810547,1194.6552734,1142.1757813,1163.8369141,1154.0957031,1190.9794922,1221.3564453,1166.8994141,1199.9101563,1177.1865234,1163.0136719,1231.7695313,1212.4267578,1199.3427734,1231.1289063,1186.40625,1159.7773438,1128.6005859,1193.3623047,1178.9667969,1161.2802734,1197.8964844,1203.4472656,0,1138.109375,1163.9882813,1201.3046875,1226.203125,1186.3916016,1185.0341797,1169.9169922,1166.2207031,1178.8583984,1218.7587891,1208.3369141,1167.5800781,1281.6621094,1237.0078125,1244.9091797,1200.9990234,6,SIH13E8999954,0,00
00,1,0,3,7,0,11000,0,20000,0,0,0,0,0,996.11158787,987.13671875,1027.1015625,1031.7412109,1038.0166016,1050.0507813,985.51904297,1024.8505859,993.32519531,989.77929688,1027.140625,1027.1298828,1024.4248047,1000.9560547,998.46386719,1037.7958984,998.61914063,1008.4267578,1010.8657227,1001.1767578,994.67773438,1022.3574219,1012.5478516,999.39599609,1036.0966797,993.42675781,1000.4921875,999.28955078,1035.5,989.24072266,1027.0224609,1009.8813477,1014.4990234,1033.8046875,1028.0234375,1006.7050781,1028.0039063,1042.5986328,1037.2226563,1007.5668945,1019.6767578,1011.1000977,1018.8740234,995.08935547,1000.2397461,996.02734375,996.51123047,980.97900391,1018.6616211,1040.75,0,1056.1943359,1020.1582031,996.85546875,1009.5888672,1050.0966797,975.2421875,997.44384766,1021.7539063,997.09326172,991.53173828,6,SIH13E8999952,0,00
00,1,5.31,1,1,2012,384809,555,400000,0,1,1,0,0,960.31151607,977.86669922,942.66992188,999.43701172,979.76953125,974.06347656,996.67041016,917.54345703,948.14208984,956.22363281,989.66796875,1006.9296875,967.32910156,993.95654297,0,959.89306641,999.40478516,985.15869141,966.04980469,981.0859375,972.09277344,949.08642578,975.13867188,973.38330078,1003.5927734,990.83251953,991.42919922,973.05419922,990.05957031,974.46484375,966.09033203,972.91015625,973.20898438,955.98486328,986.28076172,984.75390625,1006.6757813,961.1171875,994.28466797,985.26416016,950.11425781,959.89648438,940.77539063,1005.2724609,981.48291016,995.35449219,1022.5297852,975.87988281,969.67138672,967.71484375,954.49707031,955.95605469,973.76806641,987.40917969,974.16748047,964.35058594,970.3125,1021.1479492,977.36181641,977.09472656,977.78710938,6,SIH13E8999949,0,00
00,2,0,2,5,0,12000,0,16000,0,1,0,0,0,960.31151607,977.86669922,942.66992188,999.43701172,979.76953125,974.06347656,996.67041016,917.54345703,948.14208984,956.22363281,989.66796875,1006.9296875,967.32910156,993.95654297,0,959.89306641,999.40478516,985.15869141,966.04980469,981.0859375,972.09277344,949.08642578,975.13867188,973.38330078,1003.5927734,990.83251953,991.42919922,973.05419922,990.05957031,974.46484375,966.09033203,972.91015625,973.20898438,955.98486328,986.28076172,984.75390625,1006.6757813,961.1171875,994.28466797,985.26416016,950.11425781,959.89648438,940.77539063,1005.2724609,981.48291016,995.35449219,1022.5297852,975.87988281,969.67138672,967.71484375,954.49707031,955.95605469,973.76806641,987.40917969,974.16748047,964.35058594,970.3125,1021.1479492,977.36181641,977.09472656,977.78710938,6,SIH13E8999949,0,00
00,1,6.34,1,1,2000,50435,200,70000,0,0,0,0,0,734.92135176,756.72558594,738.48291016,744.91455078,747.98193359,734.12060547,761.49365234,753.78271484,0,775.46826172,742.99853516,757.71289063,749.07470703,771.15234375,737.69775391,755.02685547,716.66210938,757.13720703,765.29833984,728.33056641,730.53173828,757.84228516,721.95654297,751.72167969,736.39013672,697.50537109,753.04931641,734.76269531,732.61621094,756.85400391,742.55566406,753.13378906,767.39892578,742.63964844,770.87744141,763.94824219,761.25048828,726.61279297,729.64990234,737.96142578,752.09179688,742.16210938,776.27734375,758.03710938,756.26904297,747.49023438,723.51611328,821.33398438,754.03955078,736.32666016,768.25976563,730.97070313,711.23632813,745.78222656,756.22021484,704.54980469,749.03857422,705.50830078,748.95117188,774.96337891,749.91943359,6,SIH13E8999947,0,00
00,2,0,3,7,0,2000,0,5000,0,0,0,0,0,734.92135176,756.72558594,738.48291016,744.91455078,747.98193359,734.12060547,761.49365234,753.78271484,0,775.46826172,742.99853516,757.71289063,749.07470703,771.15234375,737.69775391,755.02685547,716.66210938,757.13720703,765.29833984,728.33056641,730.53173828,757.84228516,721.95654297,751.72167969,736.39013672,697.50537109,753.04931641,734.76269531,732.61621094,756.85400391,742.55566406,753.13378906,767.39892578,742.63964844,770.87744141,763.94824219,761.25048828,726.61279297,729.64990234,737.96142578,752.09179688,742.16210938,776.27734375,758.03710938,756.26904297,747.49023438,723.51611328,821.33398438,754.03955078,736.32666016,768.25976563,730.97070313,711.23632813,745.78222656,756.22021484,704.54980469,749.03857422,705.50830078,748.95117188,774.96337891,749.91943359,6,SIH13E8999947,0,00
00,1,0,2,5,0,10000,0,15000,0,0,0,0,0,365.37885899,370.61645508,342.97314453,424.09179688,382.93725586,342.97314453,342.97314453,369.21972656,364.22509766,358.51220703,402.00708008,347.71655273,417.89624023,342.97314453,345.87402344,358.43774414,392.82324219,437.7277832,358.47949219,370.671875,366.83666992,364.2265625,370.16552734,350.12841797,398.56103516,372.94677734,357.60351563,390.84521484,370.22119141,369.12402344,414.15576172,367.66015625,401.7409668,0,365.26708984,373.90991211,385.61962891,367.07080078,342.97314453,385.07788086,394.359375,361.58251953,359.44433594,363.97485352,355.77514648,398.44360352,361.93408203,345.41577148,384.90307617,381.33520508,365.81762695,378.57788086,363.3215332,342.97314453,392.00268555,350.93725586,380.60522461,369.18505859,408.18774414,367.41479492,342.97314453,6,SIH13E8999938,0,00
00,1,5.5,1,1,2003,400000,575,400000,0,0,0,0,0,1009.6294862,1032.2822266,1036.8730469,1069.2578125,1020.996582,1040.7539063,1014.2675781,1008.7436523,1054.890625,1046.265625,1032.3076172,1014.8295898,1024.4453125,1030.5390625,1043.5126953,1025.8486328,1029.7304688,998.70605469,1051.4863281,1062.7177734,1014.0102539,1029.0976563,1007.6083984,1018.7612305,1024.9921875,993.35400391,1077.3271484,1015.6118164,985.04541016,1001.2158203,1036.2744141,1017.7797852,1024.8964844,1025.078125,0,993.35009766,994.32373047,1008.5380859,996.85839844,1024.5234375,1011.984375,1050.2207031,1041.3886719,1052.265625,1016.3764648,1046.4677734,1059.5683594,1072.1914063,983.62255859,1039.8955078,1048.4804688,1028.7460938,991.31982422,1030.8476563,1026.0410156,1042.6904297,1042.8417969,1026.1123047,997.83496094,1006.4516602,1016.3193359,6,SIH13E8999937,0,00
00,2,5.5,1,7,2010,14,2,17000,0,0,0,0,0,1009.6294862,1032.2822266,1036.8730469,1069.2578125,1020.996582,1040.7539063,1014.2675781,1008.7436523,1054.890625,1046.265625,1032.3076172,1014.8295898,1024.4453125,1030.5390625,1043.5126953,1025.8486328,1029.7304688,998.70605469,1051.4863281,1062.7177734,1014.0102539,1029.0976563,1007.6083984,1018.7612305,1024.9921875,993.35400391,1077.3271484,1015.6118164,985.04541016,1001.2158203,1036.2744141,1017.7797852,1024.8964844,1025.078125,0,993.35009766,994.32373047,1008.5380859,996.85839844,1024.5234375,1011.984375,1050.2207031,1041.3886719,1052.265625,1016.3764648,1046.4677734,1059.5683594,1072.1914063,983.62255859,1039.8955078,1048.4804688,1028.7460938,991.31982422,1030.8476563,1026.0410156,1042.6904297,1042.8417969,1026.1123047,997.83496094,1006.4516602,1016.3193359,6,SIH13E8999937,0,00
00,3,0,2,5,0,19265,0,40000,0,1,0,0,0,1009.6294862,1032.2822266,1036.8730469,1069.2578125,1020.996582,1040.7539063,1014.2675781,1008.7436523,1054.890625,1046.265625,1032.3076172,1014.8295898,1024.4453125,1030.5390625,1043.5126953,1025.8486328,1029.7304688,998.70605469,1051.4863281,1062.7177734,1014.0102539,1029.0976563,1007.6083984,1018.7612305,1024.9921875,993.35400391,1077.3271484,1015.6118164,985.04541016,1001.2158203,1036.2744141,1017.7797852,1024.8964844,1025.078125,0,993.35009766,994.32373047,1008.5380859,996.85839844,1024.5234375,1011.984375,1050.2207031,1041.3886719,1052.265625,1016.3764648,1046.4677734,1059.5683594,1072.1914063,983.62255859,1039.8955078,1048.4804688,1028.7460938,991.31982422,1030.8476563,1026.0410156,1042.6904297,1042.8417969,1026.1123047,997.83496094,1006.4516602,1016.3193359,6,SIH13E8999937,0,00
00,1,0,2,5,0,54000,0,78000,0,0,0,0,0,268.84549643,267.3527832,275.16503906,278.90917969,261.55517578,274.59179688,272.76831055,318.55444336,256.27270508,278.19775391,278.64672852,278.43139648,275.24267578,297.74584961,277.5534668,268.28710938,267.86352539,269.12719727,281.92749023,266.33349609,271.70947266,254.54553223,266.50146484,262.5925293,274.73095703,296.58813477,301.77392578,266.03613281,277.11621094,0,265.17895508,276.07958984,280.65795898,273.59521484,269.92431641,273.07617188,287.6574707,275.12109375,269.71313477,271.05224609,262.97314453,265.57568359,272.76171875,274.38427734,268.16479492,259.46948242,258.76953125,261.67993164,275.27026367,296.86572266,257.44189453,262.95336914,275.05322266,280.54907227,283.42138672,268.35668945,279.06738281,283.20776367,288.17529297,269.19970703,261.5612793,6,SIH13E8999936,0,00
00,1,4.88,1,1,2009,205000,299,569925,0,0,0,0,0,1047.7337657,1087.5830078,1061.2382813,1050.7070313,1061,1063.9902344,1051.3691406,1110.5166016,1069.2792969,1047.9384766,1093.1455078,1078.8271484,1056.0566406,1032.2021484,1061.1582031,1081.8183594,1065.5761719,1045.6542969,1063.4550781,1058.7753906,1078.7441406,1070.9921875,1021.4082031,1048.6708984,1076.1445313,1049.9609375,1037.9443359,1058.9238281,1106.421875,1060.8066406,1063.0927734,1048.4863281,1079.3427734,1090.7949219,1082.4443359,1044.9140625,1079.5429688,1087.0019531,1053.9785156,1076.8974609,1059.4970703,1072.6123047,1066.3525391,1035.6552734,1060.9257813,1087.2744141,1037.4746094,1038.9736328,1074.6611328,1017.7045898,1077.0771484,1095.7246094,1069.9199219,1066.8789063,0,1039.8085938,1071.0996094,1042.7871094,1080.8935547,1095.53125,1088.125,6,SIH13E8999932,0,00
00,1,5.7,1,1,1994,12000,250,90000,0,0,0,0,0,611.87934885,630.84228516,610.07421875,623.93164063,643.79736328,610.87109375,618.62695313,599.57128906,629.82177734,634.02880859,606.08837891,625.25439453,626.30566406,638.25390625,617.18798828,619.68554688,603.0859375,651.43652344,623.54541016,621.05419922,640.96582031,639.69287109,577.62939453,616.15576172,635.76318359,603.27832031,614.76318359,631.96923828,599.74511719,624.04394531,624.37353516,627.05859375,625.60253906,626.54248047,627.87402344,656.29296875,615.62109375,604.25146484,625.00390625,638.23486328,599.08935547,637.48828125,629.98730469,655.68896484,608.62939453,625.53955078,594.32714844,655.12158203,589.19677734,610.04785156,616.29980469,601.17919922,593.26708984,625.10986328,627.27490234,618.58691406,626.44433594,609.71728516,631.88525391,0,641.86669922,6,SIH13E8999930,0,00
00,1,5.18,1,1,2007,15000,225,100000,0,0,0,0,0,994.1409239,1025,1013.4482422,999.88916016,1032.6074219,1027.6337891,993.50830078,1038.4619141,1023.7270508,1009.8657227,993.23974609,1052.7646484,999.29101563,1005.5473633,1014.3862305,997.84472656,1013.4960938,1063.0732422,982.8046875,995.62402344,1012.3193359,1000.2333984,963.29443359,1014.3955078,1023.2080078,994.32861328,1008.0395508,1010.3564453,1008.237793,1069.2685547,997.27001953,1019.2827148,1011.4023438,1028.1933594,1029.9550781,1011.0400391,994.73095703,990.39794922,1022.5932617,1023.2387695,1007.6884766,1041.0664063,983.58154297,1029.8369141,987.06787109,0,1006.7470703,998.13867188,1006.8823242,1021.3500977,990.52099609,1011.7866211,997.29589844,1028.7636719,990.70361328,1027.2705078,993.92822266,967.69091797,1018.1748047,1018.9765625,1020.7856445,6,SIH13E8999929,0,00
00,1,0,2,5,0,6892,0,22000,0,1,0,0,0,1501.3480294,1494.8095703,1485.5859375,1498.4589844,1522.5019531,1484.4238281,1495.8212891,1525.7910156,1547.0800781,1540.4755859,1518.3046875,1566.3779297,1523.1171875,1528.390625,1549.8125,1483.9150391,1536.640625,1540.6455078,1577.9619141,1552.7314453,1584.5947266,1481.0898438,1570.5097656,1516.3583984,1512.8818359,1531.2597656,1597.8095703,1535.5908203,1566.8720703,1541.1865234,1500.7011719,1567.3496094,1512.4560547,1521.546875,1499.4160156,1530.9726563,1469.8935547,1524.3642578,1580.2578125,1493.0263672,1512.2509766,1539.3740234,1561.5146484,1557.5859375,1509.1865234,1509.3173828,1515.5,1537.1396484,1543.7490234,1512.3125,0,1502.9003906,1494.1806641,1565.59375,1502.8359375,1480.4423828,1483.6445313,1531.9111328,1534.3339844,1521.0029297,1548.6328125,6,SIH13E8999928,0,00
00,1,5.65,1,1,2006,33262,292,220000,0,0,0,0,0,1075.2830554,1131.4033203,1072.5957031,1136.9726563,1091.3525391,1090.7636719,1098.7294922,1100.8349609,1063.0664063,1063.7001953,1088.6523438,1133.2822266,1114.3105469,1084.9921875,1079.0771484,1056.4433594,1111.6318359,1119.8583984,1090.3046875,1091.5800781,1059.3378906,1109.1591797,1044.9287109,1119.7900391,1107.0126953,1093.5253906,1089.1357422,1089,1067.9228516,1061.3652344,1082.7441406,1122.9453125,1117.3769531,1130.6445313,1043.9462891,1055.0107422,1079.1279297,1141.5576172,1099.2080078,0,1056.9345703,1082.296875,1131.1191406,1053.0546875,1135.28125,1099.2597656,1093.9345703,1081.5703125,1123.2861328,1091.1591797,1094.4609375,1087.2744141,1088.78125,1064.8388672,1053.4228516,1141.9375,1075.8535156,1125.5253906,1109.3769531,1079.7841797,1109.9570313,6,SIH13E8999923,0,00
00,1,6.1,1,1,2014,125000,210,125000,0,0,0,0,0,248.82819642,250.51452637,259.77758789,266.0859375,257.49267578,250.23278809,249.01721191,0,251.84484863,259.58886719,243.76501465,257.08886719,239.97619629,252.40039063,252.2154541,266.17749023,253.01745605,242.48376465,266.67822266,252.84777832,258.70629883,257.08154297,245.40856934,244.98400879,248.04406738,252.6159668,240.17858887,239.15148926,258.97851563,250.31958008,249.88305664,248.17602539,259.94995117,252.52282715,248.60717773,243.68713379,250.44470215,250.15527344,270.09667969,269.88623047,252.43054199,254.26379395,257.93945313,259.12915039,240.51086426,250.07666016,255.08752441,255.55847168,266.76977539,246.71459961,263.80322266,250.6998291,264.45800781,262.06835938,248.64648438,251.76477051,251.96740723,252.97033691,250.09094238,244.46582031,245.02758789,6,SIH13E8999922,0,00
00,2,0,3,7,0,1321,0,1312,0,0,0,0,0,248.82819642,250.51452637,259.77758789,266.0859375,257.49267578,250.23278809,249.01721191,0,251.84484863,259.58886719,243.76501465,257.08886719,239.97619629,252.40039063,252.2154541,266.17749023,253.01745605,242.48376465,266.67822266,252.84777832,258.70629883,257.08154297,245.40856934,244.98400879,248.04406738,252.6159668,240.17858887,239.15148926,258.97851563,250.31958008,249.88305664,248.17602539,259.94995117,252.52282715,248.60717773,243.68713379,250.44470215,250.15527344,270.09667969,269.88623047,252.43054199,254.26379395,257.93945313,259.12915039,240.51086426,250.07666016,255.08752441,255.55847168,266.76977539,246.71459961,263.80322266,250.6998291,264.45800781,262.06835938,248.64648438,251.76477051,251.96740723,252.97033691,250.09094238,244.46582031,245.02758789,6,SIH13E8999922,0,00
00,1,0,2,5,0,21000,0,22000,0,0,0,0,0,1032.0129211,1039.1494141,1044.6708984,1072.3447266,1024.546875,994.84423828,991.28759766,1086.8710938,1099.8935547,1026.9677734,1081.6816406,1029.3066406,1046.4570313,1037.2724609,1049.9980469,1072.4345703,1045.2304688,1034.9306641,1017.2431641,1104.6835938,1044.7617188,1117.0322266,1062.2246094,1083.4121094,1069.0576172,1059.8388672,1027.6259766,1045.1191406,1081.1308594,1022.9619141,1127.8398438,1037.2744141,1052.2998047,1074.9853516,1080.7460938,1056.9921875,1032.9726563,1024.7998047,1046.4013672,999.58642578,1070.9091797,1028.6611328,1029.7802734,995.11621094,1019.7583008,0,1077.6630859,1079.9814453,1014.2910156,1071.1220703,1023.9667969,1058.2382813,1042.2597656,1014.1865234,1083.0644531,1039.5673828,1025.2666016,1072.1396484,998.55273438,1055.3378906,1038.3515625,6,SIH13E8999911,0,00
00,1,5.4,1,1,2003,240000,437,289142,0,0,1,0,0,539.85180176,557.96240234,530.04541016,551.31591797,535.68310547,528.21337891,534.24951172,564.38916016,578.77392578,547.22021484,547.52246094,537.47802734,541.74951172,0,507.26098633,547.88232422,518.56542969,546.58837891,550.60546875,547.61279297,509.95874023,581.35449219,543.89990234,550.61914063,540.71582031,541.78173828,551.52685547,570.47558594,522.59423828,561.43652344,541.76074219,557.66894531,568.86962891,543.19775391,570.98144531,549.87255859,528.15576172,528.86669922,601.96533203,554.63476563,546.32324219,542.18212891,536.99951172,542.96240234,535.73828125,528.01611328,565.96875,560.84472656,572.63085938,567.33496094,589.40136719,530.04296875,526.65917969,577.28808594,530.96875,539.55224609,538.8515625,559.30078125,568.61376953,601.0390625,532.28076172,6,SIH13E8999907,0,00
00,2,0,2,5,0,10000,0,20000,0,0,0,0,0,539.85180176,557.96240234,530.04541016,551.31591797,535.68310547,528.21337891,534.24951172,564.38916016,578.77392578,547.22021484,547.52246094,537.47802734,541.74951172,0,507.26098633,547.88232422,518.56542969,546.58837891,550.60546875,547.61279297,509.95874023,581.35449219,543.89990234,550.61914063,540.71582031,541.78173828,551.52685547,570.47558594,522.59423828,561.43652344,541.76074219,557.66894531,568.86962891,543.19775391,570.98144531,549.87255859,528.15576172,528.86669922,601.96533203,554.63476563,546.32324219,542.18212891,536.99951172,542.96240234,535.73828125,528.01611328,565.96875,560.84472656,572.63085938,567.33496094,589.40136719,530.04296875,526.65917969,577.28808594,530.96875,539.55224609,538.8515625,559.30078125,568.61376953,601.0390625,532.28076172,6,SIH13E8999907,0,00
00,1,5.2,1,1,2001,196000,386,210000,0,0,0,0,0,323.11793955,328.3762207,325.36401367,316.01025391,328.62353516,314.91918945,327.72949219,304.40258789,317.46899414,324.84570313,352.14550781,330.13232422,324.97021484,313.26611328,318.30883789,323.41699219,308.5847168,359.28222656,332.890625,341.15795898,335.32373047,336.13232422,317.76733398,312.77807617,340.84985352,324.82202148,307.97680664,309.31298828,315.72998047,345.40527344,304.38891602,361.34814453,356.17382813,325.73046875,324.35913086,335.81884766,319.12133789,314.37792969,335.22729492,330.6003418,334.25366211,321.35693359,346.31982422,320.80126953,340.12524414,299.81079102,329.70532227,0,325.05541992,361.49658203,310.17016602,343.44677734,331.65576172,324.5390625,350.72167969,328.53149414,307.84472656,353.32641602,320.96899414,315.27392578,347.54296875,6,SIH13E8999905,0,00
00,2,5.2,1,5,2011,14000,145,20000,0,0,0,0,0,323.11793955,328.3762207,325.36401367,316.01025391,328.62353516,314.91918945,327.72949219,304.40258789,317.46899414,324.84570313,352.14550781,330.13232422,324.97021484,313.26611328,318.30883789,323.41699219,308.5847168,359.28222656,332.890625,341.15795898,335.32373047,336.13232422,317.76733398,312.77807617,340.84985352,324.82202148,307.97680664,309.31298828,315.72998047,345.40527344,304.38891602,361.34814453,356.17382813,325.73046875,324.35913086,335.81884766,319.12133789,314.37792969,335.22729492,330.6003418,334.25366211,321.35693359,346.31982422,320.80126953,340.12524414,299.81079102,329.70532227,0,325.05541992,361.49658203,310.17016602,343.44677734,331.65576172,324.5390625,350.72167969,328.53149414,307.84472656,353.32641602,320.96899414,315.27392578,347.54296875,6,SIH13E8999905,0,00
00,1,0,2,7,0,32000,0,40000,0,0,0,0,0,261.89702151,268.5090332,260.91796875,262.26391602,268.52807617,278.45556641,268.09155273,263.56738281,276.58911133,273.07373047,265.76782227,263.09204102,263.44213867,252.75976563,259.5078125,273.1315918,269.40112305,268.40039063,261.24975586,262.74194336,259.32714844,256.34399414,281.18676758,262.17529297,276.4543457,261.26342773,266.11474609,295.9934082,265.22241211,0,265.33544922,262.21459961,272.29956055,267.53466797,268.4296875,268.09179688,271.97290039,275.36206055,261.9855957,263.97460938,263.8034668,258.78369141,257.62792969,267.51635742,258.61230469,267.64892578,267.69433594,263.18701172,263.52636719,261.0402832,268.58227539,280.12670898,263.15039063,264.3894043,263.40844727,262.9699707,268.76098633,263.43798828,267.35498047,267.19970703,267.78979492,6,SIH13E8999902,0,00
